"","edad_gama","quintil","Sexo","Fecha","ingresos","trend","base","perc_change2010"
"1886","25-29","ii","hombre",Feb 2016,493.584518285403,502.433243550837,410.367598811035,22.4349205460044
"1888","25-29","ii","hombre",Mar 2016,498.92153732358,503.190848049842,410.367598811035,22.6195366076039
"1890","25-29","ii","hombre",Apr 2016,500.162194273104,504.082601096076,410.367598811035,22.836842517919
"1892","25-29","ii","hombre",May 2016,501.394729549493,505.068346347538,410.367598811035,23.0770528206615
"1894","25-29","ii","hombre",Jun 2016,498.054724245702,505.914767295961,410.367598811035,23.2833120260362
"1896","25-29","ii","hombre",Jul 2016,507.111216971436,506.766841264859,410.367598811035,23.4909487818053
"1898","25-29","ii","hombre",Aug 2016,508.559513673743,507.497059295002,410.367598811035,23.6688912003243
"1900","25-29","ii","hombre",Sep 2016,523.763631387034,507.802931457456,410.367598811035,23.7434273389814
"1902","25-29","ii","hombre",Oct 2016,511.846117014602,508.263560689407,410.367598811035,23.8556752925932
"1904","25-29","ii","hombre",Nov 2016,509.227820531005,508.816059106749,410.367598811035,23.9903102927595
"1906","25-29","ii","hombre",Dec 2016,532.748516658459,509.124791259598,410.367598811035,24.0655433651912
"1908","25-29","ii","hombre",Jan 2017,501.113858187594,509.515936396975,410.367598811035,24.1608591597397
"1910","25-29","ii","hombre",Feb 2017,500.537185163142,509.885326114246,410.367598811035,24.250873507447
"1912","25-29","ii","hombre",Mar 2017,499.309802344733,510.355078798143,410.367598811035,24.3653446999236
"1914","25-29","ii","hombre",Apr 2017,510.82903081878,510.78281436378,410.367598811035,24.469576994792
"1916","25-29","ii","hombre",May 2017,503.987855020017,511.034648186012,410.367598811035,24.5309448569139
"1918","25-29","ii","hombre",Jun 2017,502.871170443571,511.102559694773,410.367598811035,24.5474938020447
"1920","25-29","ii","hombre",Jul 2017,511.682254070596,511.104299298054,410.367598811035,24.5479177154544
"1922","25-29","ii","hombre",Aug 2017,512.853829789105,511.248839836829,410.367598811035,24.5831399257833
"1924","25-29","ii","hombre",Sep 2017,530.743379685192,511.556360160074,410.367598811035,24.6580776947827
"1926","25-29","ii","hombre",Oct 2017,515.132022291732,511.625471444558,410.367598811035,24.6749190060082
"1928","25-29","ii","hombre",Nov 2017,511.985926987429,511.673355368603,410.367598811035,24.6865875500608
"1930","25-29","ii","hombre",Dec 2017,531.620286412316,512.019904563163,410.367598811035,24.7710360288306
"1932","25-29","ii","hombre",Jan 2018,502.28383891247,512.194246036617,410.367598811035,24.8135202488222
"1934","25-29","ii","hombre",Feb 2018,502.836177368861,512.185253567358,410.367598811035,24.8113289283367
"1936","25-29","ii","hombre",Mar 2018,504.391297896909,512.655320528202,410.367598811035,24.9258767050633
"1938","25-29","ii","hombre",Apr 2018,507.406206094222,513.5846510726,410.367598811035,25.1523396487972
"1940","25-29","ii","hombre",May 2018,508.559893921655,514.493420868825,410.367598811035,25.3737922680726
"1942","25-29","ii","hombre",Jun 2018,506.616312211373,515.547336311818,410.367598811035,25.6306145527869
"1944","25-29","ii","hombre",Jul 2018,512.121307665672,516.548995457096,410.367598811035,25.8747028161343
"1946","25-29","ii","hombre",Aug 2018,512.198956931824,517.392313425575,410.367598811035,26.08020587508
"1948","25-29","ii","hombre",Sep 2018,542.679859602731,518.866960171422,410.367598811035,26.4395536281969
"1950","25-29","ii","hombre",Oct 2018,525.499475439734,521.199863235763,410.367598811035,27.0080446764911
"1952","25-29","ii","hombre",Nov 2018,523.428948948825,523.424905195513,410.367598811035,27.550251704092
"1954","25-29","ii","hombre",Dec 2018,545.471235082768,525.495210713458,410.367598811035,28.0547519433757
"1956","25-29","ii","hombre",Jan 2019,512.472709728697,527.635249253041,410.367598811035,28.5762450012545
"1958","25-29","ii","hombre",Feb 2019,512.886937796123,529.685267726704,410.367598811035,29.0758016133267
"1960","25-29","ii","hombre",Mar 2019,529.732059369978,531.232230909143,410.367598811035,29.452771721815
"1962","25-29","ii","hombre",Apr 2019,538.055118165329,532.21847862845,410.367598811035,29.6931044679101
"1964","25-29","ii","hombre",May 2019,531.311988884561,533.107579954627,410.367598811035,29.9097641965908
"1966","25-29","ii","hombre",Jun 2019,533.551549679136,534.007206445192,410.367598811035,30.1289887389697
"1968","25-29","ii","hombre",Jul 2019,536.546995147909,534.909928949134,410.367598811035,30.3489677301371
"1970","25-29","ii","hombre",Aug 2019,536.97371281748,535.719958685555,410.367598811035,30.546358980998
"1972","25-29","ii","hombre",Sep 2019,555.032220095612,536.292975727875,410.367598811035,30.685994040876
"1974","25-29","ii","hombre",Oct 2019,536.817060210227,535.678030189034,410.367598811035,30.5361416790855
"1976","25-29","ii","hombre",Nov 2019,533.449796006593,535.360761858481,410.367598811035,30.4588284770998
"1978","25-29","ii","hombre",Dec 2019,557.041423798554,536.513077756163,410.367598811035,30.7396293739104
"1980","25-29","ii","hombre",Jan 2020,522.567861107526,537.872617423269,410.367598811035,31.0709273786859
"1982","25-29","ii","hombre",Feb 2020,522.232500091397,538.987335283037,410.367598811035,31.34256623687
"1984","25-29","ii","hombre",Mar 2020,534.138906090371,539.506922477158,410.367598811035,31.4691812999566
"1986","25-29","ii","hombre",Apr 2020,518.889578512744,539.893254204159,410.367598811035,31.5633241436216
"1988","25-29","ii","hombre",May 2020,542.863088603887,541.096348751582,410.367598811035,31.8564989826949
"1990","25-29","ii","hombre",Jun 2020,549.656031504172,542.83446739101,410.367598811035,32.2800506092035
"1992","25-29","ii","hombre",Jul 2020,553.071465333418,544.039876107876,410.367598811035,32.5737893742421
"1994","25-29","ii","hombre",Aug 2020,547.202471266399,544.992766455064,410.367598811035,32.8059934639287
"1996","25-29","ii","hombre",Sep 2020,557.27355430561,545.577705534396,410.367598811035,32.9485337329526
"1998","25-29","ii","hombre",Oct 2020,543.847687448238,546.592630338197,410.367598811035,33.1958546244512
"2000","25-29","ii","hombre",Nov 2020,555.293437906739,547.815074437229,410.367598811035,33.4937446388124
"2002","25-29","ii","hombre",Dec 2020,576.91262924469,548.317248676657,410.367598811035,33.616116444209
"2004","25-29","ii","hombre",Jan 2021,531.626464866177,549.538160195995,410.367598811035,33.9136329934871
"2006","25-29","ii","hombre",Feb 2021,536.043264665253,551.147218416613,410.367598811035,34.3057346665432
"2008","25-29","ii","hombre",Mar 2021,534.366679420481,552.595091659451,410.367598811035,34.6585581465239
"2010","25-29","ii","hombre",Apr 2021,543.020000473854,553.96927005305,410.367598811035,34.9934233740857
"2012","25-29","ii","hombre",May 2021,548.071325019547,554.671343987617,410.367598811035,35.1645075280494
"2014","25-29","ii","hombre",Jun 2021,556.499976834782,554.760738738657,410.367598811035,35.1862915946519
"2016","25-29","ii","hombre",Jul 2021,575.529396466914,555.306126091092,410.367598811035,35.3191937423885
"2018","25-29","ii","hombre",Aug 2021,563.361937427745,556.427797281431,410.367598811035,35.5925270156755
"2020","25-29","ii","hombre",Sep 2021,575.863045972382,557.461602816398,410.367598811035,35.8444488384418
"2022","25-29","ii","hombre",Oct 2021,558.238477227829,558.223293374135,410.367598811035,36.0300606069984
"2024","25-29","ii","hombre",Nov 2021,557.752422556759,559.365371463284,410.367598811035,36.3083667141224
"2026","25-29","ii","hombre",Dec 2021,576.599118619629,560.883032896687,410.367598811035,36.6781964564802
"2028","25-29","ii","hombre",Jan 2022,545.029271949677,561.261802301493,410.367598811035,36.7704964835544
"2030","25-29","ii","hombre",Feb 2022,549.560566149896,561.781788211349,410.367598811035,36.8972087072686
"2032","25-29","ii","hombre",Mar 2022,545.66071077505,563.516118730998,410.367598811035,37.3198372297624
"2034","25-29","ii","hombre",Apr 2022,550.006542504956,565.364922383613,410.367598811035,37.7703610181833
"2036","25-29","ii","hombre",May 2022,568.494657128028,566.88694238128,410.367598811035,38.1412528727248
"2038","25-29","ii","hombre",Jun 2022,572.50051912797,568.196888144833,410.367598811035,38.4604656388759
"2040","25-29","ii","hombre",Jul 2022,568.619319889079,569.79073106409,410.367598811035,38.8488595871006
"2042","25-29","ii","hombre",Aug 2022,582.751675842118,571.426776699089,410.367598811035,39.2475376600623
"2044","25-29","ii","hombre",Sep 2022,598.097240029578,572.931343536206,410.367598811035,39.6141764593915
"2046","25-29","ii","hombre",Oct 2022,580.375570833397,574.799718046603,410.367598811035,40.069469351864
"2048","25-29","ii","hombre",Nov 2022,572.143808895216,576.854516933285,410.367598811035,40.5701908738935
"2050","25-29","ii","hombre",Dec 2022,593.646430606431,579.114910968147,410.367598811035,41.1210126350197
"2052","25-29","ii","hombre",Jan 2023,566.234190025047,581.961462672562,410.367598811035,41.8146716160557
"2054","25-29","ii","hombre",Feb 2023,567.620743314507,584.56795826823,410.367598811035,42.4498327747875
"2056","25-29","ii","hombre",Mar 2023,563.710137701239,587.513748952927,410.367598811035,43.1676747031541
"2058","25-29","ii","hombre",Apr 2023,576.798103828292,591.330041331962,410.367598811035,44.0976439283298
"2060","25-29","ii","hombre",May 2023,591.018269085072,595.123108307695,410.367598811035,45.021953495343
"2062","25-29","ii","hombre",Jun 2023,604.226364007615,599.258280971893,410.367598811035,46.0296287299813
"2064","25-29","ii","hombre",Jul 2023,605.210715915385,603.202333143614,410.367598811035,46.9907309668898
"2066","25-29","ii","hombre",Aug 2023,608.716174111837,606.374455815162,410.367598811035,47.763726369241
"2068","25-29","ii","hombre",Sep 2023,642.83171819259,610.028076073357,410.367598811035,48.6540550084368
"2090","25-29","iii","mujer",Apr 2003,327.664363833579,325.411266868488,NA,NA
"2092","25-29","iii","mujer",May 2003,333.83166397777,334.143638267687,NA,NA
"2094","25-29","iii","mujer",Jun 2003,357.732816049759,340.335858856814,NA,NA
"2096","25-29","iii","mujer",Jul 2003,351.836440628708,345.419066249336,NA,NA
"2098","25-29","iii","mujer",Aug 2003,352.577139757287,350.713108883936,NA,NA
"2100","25-29","iii","mujer",Sep 2003,379.418436808158,356.259169200556,NA,NA
"2102","25-29","iii","mujer",Oct 2003,357.622641398901,361.375957735145,NA,NA
"2104","25-29","iii","mujer",Nov 2003,353.383582570249,366.407553292963,NA,NA
"2106","25-29","iii","mujer",Dec 2003,376.8268336853,370.519827331517,NA,NA
"2108","25-29","iii","mujer",Jan 2004,361.077216986216,374.180742058404,NA,NA
"2110","25-29","iii","mujer",Feb 2004,373.225566606044,378.254443315152,NA,NA
"2112","25-29","iii","mujer",Mar 2004,381.230498135889,382.398607686124,NA,NA
"2114","25-29","iii","mujer",Apr 2004,387.832948601337,386.250481087226,NA,NA
"2116","25-29","iii","mujer",May 2004,394.421372597645,389.952654958578,NA,NA
"2118","25-29","iii","mujer",Jun 2004,395.837684355189,394.205196995353,NA,NA
"2120","25-29","iii","mujer",Jul 2004,401.593525768555,397.925366771351,NA,NA
"2122","25-29","iii","mujer",Aug 2004,400.588884779388,400.246560683446,NA,NA
"2124","25-29","iii","mujer",Sep 2004,430.866636689396,402.092822667106,NA,NA
"2126","25-29","iii","mujer",Oct 2004,398.619403144102,403.951840314075,NA,NA
"2128","25-29","iii","mujer",Nov 2004,401.238993737503,405.58778548634,NA,NA
"2130","25-29","iii","mujer",Dec 2004,431.032431400641,406.86173635614,NA,NA
"2132","25-29","iii","mujer",Jan 2005,396.155693894837,408.124486340012,NA,NA
"2134","25-29","iii","mujer",Feb 2005,393.855743587705,409.97491683429,NA,NA
"2136","25-29","iii","mujer",Mar 2005,404.910608762071,411.907919330003,NA,NA
"2138","25-29","iii","mujer",Apr 2005,408.769261502411,413.6952121187,NA,NA
"2140","25-29","iii","mujer",May 2005,412.747743830925,415.10280820003,NA,NA
"2142","25-29","iii","mujer",Jun 2005,408.086133997106,416.383213411202,NA,NA
"2144","25-29","iii","mujer",Jul 2005,419.651075739563,417.92382038655,NA,NA
"2146","25-29","iii","mujer",Aug 2005,426.941666671061,419.424081644954,NA,NA
"2148","25-29","iii","mujer",Sep 2005,450.905914694817,420.726268180578,NA,NA
"2150","25-29","iii","mujer",Oct 2005,421.475152067409,421.909784749043,NA,NA
"2152","25-29","iii","mujer",Nov 2005,412.165550766138,423.340293405104,NA,NA
"2154","25-29","iii","mujer",Dec 2005,450.835599440113,425.10898556333,NA,NA
"2156","25-29","iii","mujer",Jan 2006,413.327093263719,427.025437121437,NA,NA
"2158","25-29","iii","mujer",Feb 2006,412.69061442054,428.634597956358,NA,NA
"2160","25-29","iii","mujer",Mar 2006,417.328214784205,430.46736411418,NA,NA
"2162","25-29","iii","mujer",Apr 2006,424.756053123427,432.594507067447,NA,NA
"2164","25-29","iii","mujer",May 2006,431.093159955372,434.871458305254,NA,NA
"2166","25-29","iii","mujer",Jun 2006,432.189329670095,437.527309851683,NA,NA
"2168","25-29","iii","mujer",Jul 2006,441.542717461127,440.227628410336,NA,NA
"2170","25-29","iii","mujer",Aug 2006,443.669884987608,442.732080282826,NA,NA
"2172","25-29","iii","mujer",Sep 2006,478.164084165995,445.09173296056,NA,NA
"2174","25-29","iii","mujer",Oct 2006,445.268413474639,447.549557741978,NA,NA
"2176","25-29","iii","mujer",Nov 2006,443.019119066292,449.795233456823,NA,NA
"2178","25-29","iii","mujer",Dec 2006,483.722468254246,451.788349305587,NA,NA
"2180","25-29","iii","mujer",Jan 2007,445.247869857255,453.8538848824,NA,NA
"2182","25-29","iii","mujer",Feb 2007,440.876682766765,456.150363821432,NA,NA
"2184","25-29","iii","mujer",Mar 2007,445.773810703583,458.383437512056,NA,NA
"2186","25-29","iii","mujer",Apr 2007,455.298251958094,460.315652907131,NA,NA
"2188","25-29","iii","mujer",May 2007,454.447178276984,462.245743660957,NA,NA
"2190","25-29","iii","mujer",Jun 2007,456.67009171882,464.320650492757,NA,NA
"2192","25-29","iii","mujer",Jul 2007,466.634809255911,466.428379034017,NA,NA
"2194","25-29","iii","mujer",Aug 2007,473.69328772959,468.335696121446,NA,NA
"2196","25-29","iii","mujer",Sep 2007,501.73444999899,469.919300764322,NA,NA
"2198","25-29","iii","mujer",Oct 2007,468.071217123448,471.123645289274,NA,NA
"2200","25-29","iii","mujer",Nov 2007,466.538493509302,472.482189275581,NA,NA
"2202","25-29","iii","mujer",Dec 2007,510.000857774441,473.785151299511,NA,NA
"2204","25-29","iii","mujer",Jan 2008,469.554965327303,474.832904884395,NA,NA
"2206","25-29","iii","mujer",Feb 2008,462.345197395007,475.821520297278,NA,NA
"2208","25-29","iii","mujer",Mar 2008,462.311807504365,477.069135963566,NA,NA
"2210","25-29","iii","mujer",Apr 2008,467.664523756167,478.498483550717,NA,NA
"2212","25-29","iii","mujer",May 2008,474.685962150269,479.629108722264,NA,NA
"2214","25-29","iii","mujer",Jun 2008,467.702396419857,481.518174529289,NA,NA
"2216","25-29","iii","mujer",Jul 2008,480.748590592084,483.746085163919,NA,NA
"2218","25-29","iii","mujer",Aug 2008,483.306276302612,485.967629372708,NA,NA
"2220","25-29","iii","mujer",Sep 2008,522.064237416888,488.860362688858,NA,NA
"2222","25-29","iii","mujer",Oct 2008,482.045771797177,492.221451696571,NA,NA
"2224","25-29","iii","mujer",Nov 2008,479.698942952701,495.663245762923,NA,NA
"2226","25-29","iii","mujer",Dec 2008,542.177987699637,498.99960679425,NA,NA
"2228","25-29","iii","mujer",Jan 2009,490.847690633229,502.32390504239,NA,NA
"2230","25-29","iii","mujer",Feb 2009,494.369533100011,506.371605071928,NA,NA
"2232","25-29","iii","mujer",Mar 2009,499.71307138697,510.813274077091,NA,NA
"2234","25-29","iii","mujer",Apr 2009,510.929396058662,514.876775668163,NA,NA
"2236","25-29","iii","mujer",May 2009,514.024147440223,518.914070247575,NA,NA
"2238","25-29","iii","mujer",Jun 2009,508.436875881746,522.770744717104,NA,NA
"2240","25-29","iii","mujer",Jul 2009,519.797269085575,525.540456849115,NA,NA
"2242","25-29","iii","mujer",Aug 2009,541.402398518021,526.820812072037,NA,NA
"2244","25-29","iii","mujer",Sep 2009,570.568171325398,527.956521639902,NA,NA
"2246","25-29","iii","mujer",Oct 2009,531.06587607439,529.191870882816,NA,NA
"2248","25-29","iii","mujer",Nov 2009,527.573908581372,529.778053805079,NA,NA
"2250","25-29","iii","mujer",Dec 2009,586.863209339675,530.485021134449,NA,NA
"2252","25-29","iii","mujer",Jan 2010,512.635560161447,531.604241377745,NA,NA
"2254","25-29","iii","mujer",Feb 2010,503.310188921916,532.015129167964,NA,NA
"2256","25-29","iii","mujer",Mar 2010,518.029445193826,532.174183794795,NA,NA
"2258","25-29","iii","mujer",Apr 2010,522.26140408174,532.781726520554,NA,NA
"2260","25-29","iii","mujer",May 2010,516.760529551462,533.171922757035,NA,NA
"2262","25-29","iii","mujer",Jun 2010,522.667709675393,533.489160563491,NA,NA
"2264","25-29","iii","mujer",Jul 2010,532.42772113102,533.87866129558,NA,NA
"2266","25-29","iii","mujer",Aug 2010,538.633253437831,534.406201834967,NA,NA
"2268","25-29","iii","mujer",Sep 2010,577.154627449532,535.228690519479,NA,NA
"2270","25-29","iii","mujer",Oct 2010,539.060445368472,535.815700473814,NA,NA
"2272","25-29","iii","mujer",Nov 2010,528.94404896283,536.951309218038,NA,NA
"2274","25-29","iii","mujer",Dec 2010,593.106776313159,538.766494311758,538.766494311758,0
"2276","25-29","iii","mujer",Jan 2011,515.740010758108,540.499835940864,538.766494311758,0.321724095207457
